ts_name,type,dt,n,freq_multiple
M13038,M,0.001,306,3.2679738562091503
M13039,M,0.001,306,3.2679738562091503
M13040,M,0.001,306,3.2679738562091503
M13041,M,0.001,306,3.2679738562091503
M13042,M,0.001,306,3.2679738562091503
M13043,M,0.001,306,3.2679738562091503
M13044,M,0.001,306,3.2679738562091503
M13045,M,0.001,306,3.2679738562091503
M13046,M,0.001,306,3.2679738562091503
M13047,M,0.001,306,3.2679738562091503
M13048,M,0.001,306,3.2679738562091503
M13049,M,0.001,306,3.2679738562091503
M13050,M,0.001,306,3.2679738562091503
M13051,M,0.001,102,9.80392156862745
M13052,M,0.001,102,9.80392156862745
M13053,M,0.001,102,9.80392156862745
M13054,M,0.001,306,3.2679738562091503
M13055,M,0.001,306,3.2679738562091503
M13056,M,0.001,306,3.2679738562091503
M13057,M,0.001,306,3.2679738562091503
M13058,M,0.001,306,3.2679738562091503
M13059,M,0.001,306,3.2679738562091503
M13060,M,0.001,306,3.2679738562091503
M13061,M,0.001,306,3.2679738562091503
M13062,M,0.001,306,3.2679738562091503
M13063,M,0.001,306,3.2679738562091503
M13064,M,0.001,306,3.2679738562091503
M13065,M,0.001,102,9.80392156862745
M13066,M,0.001,102,9.80392156862745
M13067,M,0.001,306,3.2679738562091503
M13068,M,0.001,306,3.2679738562091503
M13069,M,0.001,150,6.666666666666667
M13070,M,0.001,162,6.172839506172839
M13071,M,0.001,162,6.172839506172839
M13072,M,0.001,162,6.172839506172839
M13073,M,0.001,306,3.2679738562091503
M13074,M,0.001,306,3.2679738562091503
M13075,M,0.001,306,3.2679738562091503
M13076,M,0.001,111,9.00900900900901
M13077,M,0.001,306,3.2679738562091503
M13078,M,0.001,111,9.00900900900901
M13079,M,0.001,111,9.00900900900901
M13080,M,0.001,306,3.2679738562091503
M13081,M,0.001,306,3.2679738562091503
M13082,M,0.001,102,9.80392156862745
M13083,M,0.001,102,9.80392156862745
M13084,M,0.001,306,3.2679738562091503
M13085,M,0.001,306,3.2679738562091503
M13086,M,0.001,150,6.666666666666667
M13087,M,0.001,150,6.666666666666667
M13088,M,0.001,150,6.666666666666667
M13089,M,0.001,150,6.666666666666667
M13090,M,0.001,306,3.2679738562091503
M13091,M,0.001,150,6.666666666666667
M13092,M,0.001,150,6.666666666666667
M13093,M,0.001,150,6.666666666666667
M13094,M,0.001,150,6.666666666666667
M13095,M,0.001,306,3.2679738562091503
M13096,M,0.001,306,3.2679738562091503
M13097,M,0.001,306,3.2679738562091503
M13098,M,0.001,306,3.2679738562091503
M13099,M,0.001,306,3.2679738562091503
M13100,M,0.001,306,3.2679738562091503
M13101,M,0.001,306,3.2679738562091503
M13102,M,0.001,306,3.2679738562091503
M13103,M,0.001,306,3.2679738562091503
M13104,M,0.001,306,3.2679738562091503
M13105,M,0.001,306,3.2679738562091503
M13106,M,0.001,306,3.2679738562091503
M13107,M,0.001,282,3.5460992907801416
M13108,M,0.001,78,12.820512820512821
M13109,M,0.001,78,12.820512820512821
M13110,M,0.001,78,12.820512820512821
M13111,M,0.001,282,3.5460992907801416
M13112,M,0.001,306,3.2679738562091503
M13113,M,0.001,306,3.2679738562091503
M13114,M,0.001,306,3.2679738562091503
M13115,M,0.001,306,3.2679738562091503
M13116,M,0.001,306,3.2679738562091503
M13117,M,0.001,306,3.2679738562091503
M13118,M,0.001,306,3.2679738562091503
M13119,M,0.001,102,9.80392156862745
M13120,M,0.001,102,9.80392156862745
M13121,M,0.001,102,9.80392156862745
M13122,M,0.001,306,3.2679738562091503
M13123,M,0.001,306,3.2679738562091503
M13124,M,0.001,306,3.2679738562091503
M13125,M,0.001,306,3.2679738562091503
M13126,M,0.001,306,3.2679738562091503
M13127,M,0.001,306,3.2679738562091503
M13128,M,0.001,306,3.2679738562091503
M13129,M,0.001,306,3.2679738562091503
M13130,M,0.001,306,3.2679738562091503
M13131,M,0.001,306,3.2679738562091503
M13132,M,0.001,102,9.80392156862745
M13133,M,0.001,102,9.80392156862745
M13134,M,0.001,306,3.2679738562091503
M13135,M,0.001,306,3.2679738562091503
M13136,M,0.001,306,3.2679738562091503
M13137,M,0.001,306,3.2679738562091503
M13138,M,0.001,306,3.2679738562091503
M13139,M,0.001,102,9.80392156862745
M13140,M,0.001,102,9.80392156862745
M13141,M,0.001,102,9.80392156862745
M13142,M,0.001,102,9.80392156862745
M13143,M,0.001,102,9.80392156862745
M13144,M,0.001,306,3.2679738562091503
M13145,M,0.001,102,9.80392156862745
M13146,M,0.001,102,9.80392156862745
M13147,M,0.001,102,9.80392156862745
M13148,M,0.001,102,9.80392156862745
M13149,M,0.001,102,9.80392156862745
M13150,M,0.001,306,3.2679738562091503
M13151,M,0.001,102,9.80392156862745
M13152,M,0.001,102,9.80392156862745
M13153,M,0.001,102,9.80392156862745
M13154,M,0.001,102,9.80392156862745
M13155,M,0.001,102,9.80392156862745
M13156,M,0.001,306,3.2679738562091503
M13157,M,0.001,174,5.747126436781609
M13158,M,0.001,174,5.747126436781609
M13159,M,0.001,174,5.747126436781609
M13160,M,0.001,174,5.747126436781609
M13161,M,0.001,306,3.2679738562091503
M13162,M,0.001,174,5.747126436781609
M13163,M,0.001,174,5.747126436781609
M13164,M,0.001,174,5.747126436781609
M13165,M,0.001,306,3.2679738562091503
M13166,M,0.001,306,3.2679738562091503
M13167,M,0.001,306,3.2679738562091503
M13168,M,0.001,102,9.80392156862745
M13169,M,0.001,174,5.747126436781609
M13170,M,0.001,102,9.80392156862745
M13171,M,0.001,174,5.747126436781609
M13172,M,0.001,102,9.80392156862745
M13173,M,0.001,102,9.80392156862745
M13174,M,0.001,306,3.2679738562091503
M13175,M,0.001,102,9.80392156862745
M13176,M,0.001,102,9.80392156862745
M13177,M,0.001,306,3.2679738562091503
M13178,M,0.001,102,9.80392156862745
M13179,M,0.001,102,9.80392156862745
M13180,M,0.001,306,3.2679738562091503
M13181,M,0.001,102,9.80392156862745
M13182,M,0.001,102,9.80392156862745
M13183,M,0.001,102,9.80392156862745
M13184,M,0.001,102,9.80392156862745
M13185,M,0.001,306,3.2679738562091503
M13186,M,0.001,102,9.80392156862745
M13187,M,0.001,102,9.80392156862745
M13188,M,0.001,102,9.80392156862745
M13189,M,0.001,102,9.80392156862745
M13190,M,0.001,102,9.80392156862745
M13191,M,0.001,102,9.80392156862745
M13192,M,0.001,102,9.80392156862745
M13193,M,0.001,102,9.80392156862745
M13194,M,0.001,174,5.747126436781609
M13195,M,0.001,174,5.747126436781609
M13196,M,0.001,174,5.747126436781609
M13197,M,0.001,306,3.2679738562091503
M13198,M,0.001,174,5.747126436781609
M13199,M,0.001,174,5.747126436781609
M13200,M,0.001,174,5.747126436781609
M13201,M,0.001,174,5.747126436781609
M13202,M,0.001,102,9.80392156862745
M13203,M,0.001,102,9.80392156862745
M13204,M,0.001,102,9.80392156862745
M13205,M,0.001,102,9.80392156862745
M13206,M,0.001,306,3.2679738562091503
M13207,M,0.001,102,9.80392156862745
M13208,M,0.001,102,9.80392156862745
M13209,M,0.001,102,9.80392156862745
M13210,M,0.001,306,3.2679738562091503
M13211,M,0.001,102,9.80392156862745
M13212,M,0.001,102,9.80392156862745
M13213,M,0.001,102,9.80392156862745
M13214,M,0.001,102,9.80392156862745
M13215,M,0.001,306,3.2679738562091503
M13216,M,0.001,102,9.80392156862745
M13217,M,0.001,102,9.80392156862745
M13218,M,0.001,102,9.80392156862745
M13219,M,0.001,102,9.80392156862745
M13220,M,0.001,306,3.2679738562091503
M13221,M,0.001,306,3.2679738562091503
M13222,M,0.001,102,9.80392156862745
M13223,M,0.001,102,9.80392156862745
M13224,M,0.001,102,9.80392156862745
M13225,M,0.001,102,9.80392156862745
M13226,M,0.001,306,3.2679738562091503
M13227,M,0.001,102,9.80392156862745
M13228,M,0.001,102,9.80392156862745
M13229,M,0.001,102,9.80392156862745
M13230,M,0.001,102,9.80392156862745
M13231,M,0.001,306,3.2679738562091503
M13232,M,0.001,102,9.80392156862745
M13233,M,0.001,102,9.80392156862745
M13234,M,0.001,150,6.666666666666667
M13235,M,0.001,102,9.80392156862745
M13236,M,0.001,102,9.80392156862745
M13237,M,0.001,306,3.2679738562091503
M13238,M,0.001,102,9.80392156862745
M13239,M,0.001,150,6.666666666666667
M13240,M,0.001,102,9.80392156862745
M13241,M,0.001,150,6.666666666666667
M13242,M,0.001,102,9.80392156862745
M13243,M,0.001,102,9.80392156862745
M13244,M,0.001,102,9.80392156862745
M13245,M,0.001,102,9.80392156862745
M13246,M,0.001,102,9.80392156862745
M13247,M,0.001,150,6.666666666666667
M13248,M,0.001,150,6.666666666666667
M13249,M,0.001,150,6.666666666666667
M13250,M,0.001,306,3.2679738562091503
M13251,M,0.001,150,6.666666666666667
M13252,M,0.001,150,6.666666666666667
M13253,M,0.001,150,6.666666666666667
M13254,M,0.001,306,3.2679738562091503
M13255,M,0.001,150,6.666666666666667
M13256,M,0.001,150,6.666666666666667
M13257,M,0.001,306,3.2679738562091503
M13258,M,0.001,102,9.80392156862745
M13259,M,0.001,102,9.80392156862745
M13260,M,0.001,150,6.666666666666667
M13261,M,0.001,150,6.666666666666667
M13262,M,0.001,150,6.666666666666667
M13263,M,0.001,102,9.80392156862745
M13264,M,0.001,102,9.80392156862745
M13265,M,0.001,102,9.80392156862745
M13266,M,0.001,102,9.80392156862745
M13267,M,0.001,102,9.80392156862745
M13268,M,0.001,306,3.2679738562091503
M13269,M,0.001,306,3.2679738562091503
M13270,M,0.001,306,3.2679738562091503
M13271,M,0.001,306,3.2679738562091503
M13272,M,0.001,306,3.2679738562091503
M13273,M,0.001,306,3.2679738562091503
M13274,M,0.001,306,3.2679738562091503
M13275,M,0.001,306,3.2679738562091503
M13276,M,0.001,102,9.80392156862745
M13277,M,0.001,102,9.80392156862745
M13278,M,0.001,102,9.80392156862745
M13279,M,0.001,102,9.80392156862745
M13280,M,0.001,102,9.80392156862745
M13281,M,0.001,306,3.2679738562091503
M13282,M,0.001,102,9.80392156862745
M13283,M,0.001,102,9.80392156862745
M13284,M,0.001,102,9.80392156862745
M13285,M,0.001,102,9.80392156862745
M13286,M,0.001,306,3.2679738562091503
M13287,M,0.001,102,9.80392156862745
M13288,M,0.001,102,9.80392156862745
M13289,M,0.001,102,9.80392156862745
M13290,M,0.001,102,9.80392156862745
M13291,M,0.001,174,5.747126436781609
M13292,M,0.001,174,5.747126436781609
M13293,M,0.001,174,5.747126436781609
M13294,M,0.001,102,9.80392156862745
M13295,M,0.001,174,5.747126436781609
M13296,M,0.001,306,3.2679738562091503
M13297,M,0.001,174,5.747126436781609
M13298,M,0.001,174,5.747126436781609
M13299,M,0.001,174,5.747126436781609
M13300,M,0.001,174,5.747126436781609
M13301,M,0.001,306,3.2679738562091503
M13302,M,0.001,306,3.2679738562091503
M13303,M,0.001,306,3.2679738562091503
M13304,M,0.001,174,5.747126436781609
M13305,M,0.001,174,5.747126436781609
M13306,M,0.001,174,5.747126436781609
M13307,M,0.001,306,3.2679738562091503
M13308,M,0.001,306,3.2679738562091503
M13309,M,0.001,306,3.2679738562091503
M13310,M,0.001,306,3.2679738562091503
M13311,M,0.001,306,3.2679738562091503
M13312,M,0.001,306,3.2679738562091503
M13313,M,0.001,306,3.2679738562091503
M13314,M,0.001,102,9.80392156862745
M13315,M,0.001,150,6.666666666666667
M13316,M,0.001,102,9.80392156862745
M13317,M,0.001,102,9.80392156862745
M13318,M,0.001,102,9.80392156862745
M13319,M,0.001,306,3.2679738562091503
M13320,M,0.001,102,9.80392156862745
M13321,M,0.001,102,9.80392156862745
M13322,M,0.001,102,9.80392156862745
M13323,M,0.001,102,9.80392156862745
M13324,M,0.001,306,3.2679738562091503
M13325,M,0.001,306,3.2679738562091503
M13326,M,0.001,306,3.2679738562091503
M13327,M,0.001,306,3.2679738562091503
M13328,M,0.001,306,3.2679738562091503
M13329,M,0.001,306,3.2679738562091503
M13330,M,0.001,306,3.2679738562091503
M13331,M,0.001,306,3.2679738562091503
M13332,M,0.001,306,3.2679738562091503
M13333,M,0.001,306,3.2679738562091503
M13334,M,0.001,306,3.2679738562091503
M13335,M,0.001,306,3.2679738562091503
M13336,M,0.001,306,3.2679738562091503
M13337,M,0.001,306,3.2679738562091503
M13338,M,0.001,306,3.2679738562091503
M13339,M,0.001,102,9.80392156862745
M13340,M,0.001,102,9.80392156862745
M13341,M,0.001,306,3.2679738562091503
M13342,M,0.001,306,3.2679738562091503
M13343,M,0.001,306,3.2679738562091503
M13344,M,0.001,306,3.2679738562091503
M13345,M,0.001,306,3.2679738562091503
M13346,M,0.001,306,3.2679738562091503
M13347,M,0.001,306,3.2679738562091503
M13348,M,0.001,306,3.2679738562091503
M13349,M,0.001,102,9.80392156862745
M13350,M,0.001,306,3.2679738562091503
M13351,M,0.001,306,3.2679738562091503
M13352,M,0.001,186,5.376344086021505
M13353,M,0.001,186,5.376344086021505
M13354,M,0.001,306,3.2679738562091503
M13355,M,0.001,306,3.2679738562091503
M13356,M,0.001,306,3.2679738562091503
M13357,M,0.001,306,3.2679738562091503
M13358,M,0.001,306,3.2679738562091503
M13359,M,0.001,102,9.80392156862745
M13360,M,0.001,102,9.80392156862745
M13361,M,0.001,102,9.80392156862745
M13362,M,0.001,306,3.2679738562091503
M13363,M,0.001,306,3.2679738562091503
M13364,M,0.001,306,3.2679738562091503
M13365,M,0.001,306,3.2679738562091503
M13366,M,0.001,306,3.2679738562091503
M13367,M,0.001,306,3.2679738562091503
M13368,M,0.001,306,3.2679738562091503
M13369,M,0.001,306,3.2679738562091503
M13370,M,0.001,306,3.2679738562091503
M13371,M,0.001,306,3.2679738562091503
M13372,M,0.001,102,9.80392156862745
M13373,M,0.001,102,9.80392156862745
M13374,M,0.001,102,9.80392156862745
M13375,M,0.001,306,3.2679738562091503
M13376,M,0.001,306,3.2679738562091503
M13377,M,0.001,102,9.80392156862745
M13378,M,0.001,102,9.80392156862745
M13379,M,0.001,102,9.80392156862745
M13380,M,0.001,102,9.80392156862745
M13381,M,0.001,102,9.80392156862745
M13382,M,0.001,306,3.2679738562091503
M13383,M,0.001,102,9.80392156862745
M13384,M,0.001,102,9.80392156862745
M13385,M,0.001,102,9.80392156862745
M13386,M,0.001,102,9.80392156862745
M13387,M,0.001,306,3.2679738562091503
M13388,M,0.001,102,9.80392156862745
M13389,M,0.001,102,9.80392156862745
M13390,M,0.001,102,9.80392156862745
M13391,M,0.001,102,9.80392156862745
M13392,M,0.001,102,9.80392156862745
M13393,M,0.001,306,3.2679738562091503
M13394,M,0.001,306,3.2679738562091503
M13395,M,0.001,306,3.2679738562091503
M13396,M,0.001,150,6.666666666666667
M13397,M,0.001,306,3.2679738562091503
M13398,M,0.001,306,3.2679738562091503
M13399,M,0.001,306,3.2679738562091503
M13400,M,0.001,306,3.2679738562091503
M13401,M,0.001,306,3.2679738562091503
M13402,M,0.001,306,3.2679738562091503
M13403,M,0.001,306,3.2679738562091503
M13404,M,0.001,306,3.2679738562091503
M13405,M,0.001,306,3.2679738562091503
M13406,M,0.001,306,3.2679738562091503
M13407,M,0.001,306,3.2679738562091503
M13408,M,0.001,306,3.2679738562091503
M13409,M,0.001,102,9.80392156862745
M13410,M,0.001,102,9.80392156862745
M13411,M,0.001,102,9.80392156862745
M13412,M,0.001,102,9.80392156862745
M13413,M,0.001,306,3.2679738562091503
M13414,M,0.001,102,9.80392156862745
M13415,M,0.001,102,9.80392156862745
M13416,M,0.001,102,9.80392156862745
M13417,M,0.001,102,9.80392156862745
M13418,M,0.001,306,3.2679738562091503
M13419,M,0.001,306,3.2679738562091503
M13420,M,0.001,306,3.2679738562091503
M13421,M,0.001,306,3.2679738562091503
M13422,M,0.001,306,3.2679738562091503
M13423,M,0.001,306,3.2679738562091503
M13424,M,0.001,306,3.2679738562091503
M13425,M,0.001,306,3.2679738562091503
M13426,M,0.001,306,3.2679738562091503
M13427,M,0.001,306,3.2679738562091503
M13428,M,0.001,306,3.2679738562091503
M13429,M,0.001,306,3.2679738562091503
M13430,M,0.001,306,3.2679738562091503
M13431,M,0.001,306,3.2679738562091503
M13432,M,0.001,306,3.2679738562091503
M13433,M,0.001,306,3.2679738562091503
M13434,M,0.001,102,9.80392156862745
M13435,M,0.001,306,3.2679738562091503
M13436,M,0.001,306,3.2679738562091503
M13437,M,0.001,306,3.2679738562091503
M13438,M,0.001,306,3.2679738562091503
M13439,M,0.001,306,3.2679738562091503
M13440,M,0.001,102,9.80392156862745
M13441,M,0.001,102,9.80392156862745
M13442,M,0.001,102,9.80392156862745
M13443,M,0.001,306,3.2679738562091503
M13444,M,0.001,306,3.2679738562091503
M13445,M,0.001,306,3.2679738562091503
M13446,M,0.001,306,3.2679738562091503
M13447,M,0.001,306,3.2679738562091503
M13448,M,0.001,150,6.666666666666667
M13449,M,0.001,306,3.2679738562091503
M13450,M,0.001,306,3.2679738562091503
M13451,M,0.001,306,3.2679738562091503
M13452,M,0.001,306,3.2679738562091503
M13453,M,0.001,306,3.2679738562091503
M13454,M,0.001,306,3.2679738562091503
M13455,M,0.001,306,3.2679738562091503
M13456,M,0.001,306,3.2679738562091503
M13457,M,0.001,306,3.2679738562091503
M13458,M,0.001,102,9.80392156862745
M13459,M,0.001,102,9.80392156862745
M13460,M,0.001,102,9.80392156862745
M13461,M,0.001,102,9.80392156862745
M13462,M,0.001,306,3.2679738562091503
M13463,M,0.001,102,9.80392156862745
M13464,M,0.001,102,9.80392156862745
M13465,M,0.001,102,9.80392156862745
M13466,M,0.001,102,9.80392156862745
M13467,M,0.001,102,9.80392156862745
M13468,M,0.001,102,9.80392156862745
M13469,M,0.001,102,9.80392156862745
M13470,M,0.001,306,3.2679738562091503
M13471,M,0.001,306,3.2679738562091503
M13472,M,0.001,102,9.80392156862745
M13473,M,0.001,102,9.80392156862745
M13474,M,0.001,102,9.80392156862745
M13475,M,0.001,102,9.80392156862745
M13476,M,0.001,102,9.80392156862745
M13477,M,0.001,102,9.80392156862745
M13478,M,0.001,306,3.2679738562091503
M13479,M,0.001,102,9.80392156862745
M13480,M,0.001,102,9.80392156862745
M13481,M,0.001,102,9.80392156862745
M13482,M,0.001,306,3.2679738562091503
M13483,M,0.001,306,3.2679738562091503
M13484,M,0.001,102,9.80392156862745
M13485,M,0.001,102,9.80392156862745
M13486,M,0.001,102,9.80392156862745
M13487,M,0.001,510,1.9607843137254901
M13488,M,0.001,510,1.9607843137254901
M13489,M,0.001,510,1.9607843137254901
M13490,M,0.001,510,1.9607843137254901
M13491,M,0.001,417,2.3980815347721824
M13492,M,0.001,233,4.291845493562231
M13493,M,0.001,186,5.376344086021505
M13494,M,0.001,186,5.376344086021505
M13495,M,0.001,86,11.627906976744185
M13496,M,0.001,233,4.291845493562231
M13497,M,0.001,233,4.291845493562231
M13498,M,0.001,198,5.05050505050505
M13499,M,0.001,198,5.05050505050505
M13500,M,0.001,233,4.291845493562231
M13501,M,0.001,186,5.376344086021505
M13502,M,0.001,210,4.761904761904762
M13503,M,0.001,186,5.376344086021505
M13504,M,0.001,64,15.625
M13505,M,0.001,186,5.376344086021505
M13506,M,0.001,186,5.376344086021505
M13507,M,0.001,186,5.376344086021505
M13508,M,0.001,186,5.376344086021505
M13509,M,0.001,186,5.376344086021505
M13510,M,0.001,64,15.625
M13511,M,0.001,64,15.625
M13512,M,0.001,64,15.625
M13513,M,0.001,186,5.376344086021505
M13514,M,0.001,186,5.376344086021505
M13515,M,0.001,186,5.376344086021505
M13516,M,0.001,186,5.376344086021505
M13517,M,0.001,77,12.987012987012987
M13518,M,0.001,77,12.987012987012987
M13519,M,0.001,73,13.698630136986303
M13520,M,0.001,101,9.900990099009901
M13521,M,0.001,101,9.900990099009901
M13522,M,0.001,73,13.698630136986303
M13523,M,0.001,101,9.900990099009901
M13524,M,0.001,101,9.900990099009901
M13525,M,0.001,101,9.900990099009901
M13526,M,0.001,101,9.900990099009901
M13527,M,0.001,186,5.376344086021505
M13528,M,0.001,101,9.900990099009901
M13529,M,0.001,186,5.376344086021505
M13530,M,0.001,186,5.376344086021505
M13531,M,0.001,186,5.376344086021505
M13532,M,0.001,186,5.376344086021505
M13533,M,0.001,186,5.376344086021505
M13534,M,0.001,186,5.376344086021505
M13535,M,0.001,186,5.376344086021505
M13536,M,0.001,186,5.376344086021505
M13537,M,0.001,186,5.376344086021505
M13538,M,0.001,186,5.376344086021505
M13539,M,0.001,186,5.376344086021505
M13540,M,0.001,73,13.698630136986303
M13541,M,0.001,73,13.698630136986303
M13542,M,0.001,186,5.376344086021505
M13543,M,0.001,73,13.698630136986303
M13544,M,0.001,89,11.235955056179776
M13545,M,0.001,186,5.376344086021505
M13546,M,0.001,89,11.235955056179776
M13547,M,0.001,89,11.235955056179776
M13548,M,0.001,89,11.235955056179776
M13549,M,0.001,89,11.235955056179776
M13550,M,0.001,73,13.698630136986303
M13551,M,0.001,89,11.235955056179776
M13552,M,0.001,73,13.698630136986303
M13553,M,0.001,186,5.376344086021505
M13554,M,0.001,186,5.376344086021505
M13555,M,0.001,186,5.376344086021505
M13556,M,0.001,186,5.376344086021505
M13557,M,0.001,186,5.376344086021505
M13558,M,0.001,186,5.376344086021505
M13559,M,0.001,186,5.376344086021505
M13560,M,0.001,186,5.376344086021505
M13561,M,0.001,186,5.376344086021505
M13562,M,0.001,186,5.376344086021505
M13563,M,0.001,186,5.376344086021505
M13564,M,0.001,186,5.376344086021505
M13565,M,0.001,186,5.376344086021505
M13566,M,0.001,186,5.376344086021505
M13567,M,0.001,186,5.376344086021505
M13568,M,0.001,186,5.376344086021505
M13569,M,0.001,186,5.376344086021505
M13570,M,0.001,186,5.376344086021505
